Gene stable ID,Gene start (bp),Gene end (bp),Gene description,Gene name,Gene type,Chromosome/scaffold name,Strand
ENSMUSG00000108525,83792602,83792979,predicted gene 7443 [Source:MGI Symbol;Acc:MGI:3644945],Gm7443,processed_pseudogene,6,-1
ENSMUSG00000083107,28361914,28363165,predicted gene 5303 [Source:MGI Symbol;Acc:MGI:3647388],Gm5303,processed_pseudogene,6,-1
ENSMUSG00000043340,28215555,28260862,RIKEN cDNA 6530409C15 gene [Source:MGI Symbol;Acc:MGI:1923474],6530409C15Rik,antisense_RNA,6,1
ENSMUSG00000106959,28233081,28237013,predicted gene 42548 [Source:MGI Symbol;Acc:MGI:5662685],Gm42548,TEC,6,-1
ENSMUSG00000034744,83794982,83804018,N-acetylglucosamine kinase [Source:MGI Symbol;Acc:MGI:1860418],Nagk,protein_coding,6,1
ENSMUSG00000029993,87009236,87028461,NFU1 iron-sulfur cluster scaffold [Source:MGI Symbol;Acc:MGI:1913290],Nfu1,protein_coding,6,1
ENSMUSG00000038115,125690419,126040126,anoctamin 2 [Source:MGI Symbol;Acc:MGI:2387214],Ano2,protein_coding,6,1
ENSMUSG00000085589,86470277,86480830,RIKEN cDNA A430078I02 gene [Source:MGI Symbol;Acc:MGI:2444132],A430078I02Rik,antisense_RNA,6,-1
ENSMUSG00000107539,86426658,86445630,predicted gene 44790 [Source:MGI Symbol;Acc:MGI:5753366],Gm44790,protein_coding,6,1
ENSMUSG00000071337,86404219,86433405,cytotoxic granule-associated RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:107914],Tia1,protein_coding,6,1
ENSMUSG00000089834,125739406,125739795,predicted gene 16303 [Source:MGI Symbol;Acc:MGI:3826584],Gm16303,processed_pseudogene,6,1
ENSMUSG00000020440,28423560,28426602,ADP-ribosylation factor 5 [Source:MGI Symbol;Acc:MGI:99434],Arf5,protein_coding,6,1
ENSMUSG00000029708,28416091,28428390,golgi coiled coil 1 [Source:MGI Symbol;Acc:MGI:1921625],Gcc1,protein_coding,6,-1
ENSMUSG00000029707,28427789,28438622,fascin actin-bundling protein 3 [Source:MGI Symbol;Acc:MGI:1890386],Fscn3,protein_coding,6,1
ENSMUSG00000029706,28442334,28449353,paired box 4 [Source:MGI Symbol;Acc:MGI:97488],Pax4,protein_coding,6,-1
ENSMUSG00000029992,87042846,87092197,glutamine fructose-6-phosphate transaminase 1 [Source:MGI Symbol;Acc:MGI:95698],Gfpt1,protein_coding,6,1
ENSMUSG00000045896,83805401,83831741,poly(A) binding protein interacting protein 2B [Source:MGI Symbol;Acc:MGI:2386865],Paip2b,protein_coding,6,-1
ENSMUSG00000108107,83841682,83842228,predicted gene 5312 [Source:MGI Symbol;Acc:MGI:3643752],Gm5312,processed_pseudogene,6,1
ENSMUSG00000107644,83844330,83845095,predicted gene 6342 [Source:MGI Symbol;Acc:MGI:3645065],Gm6342,processed_pseudogene,6,-1
ENSMUSG00000046679,86438374,86473500,expressed sequence C87436 [Source:MGI Symbol;Acc:MGI:2141787],C87436,protein_coding,6,1
ENSMUSG00000030016,83867109,83989550,zinc finger protein 638 [Source:MGI Symbol;Acc:MGI:1203484],Zfp638,protein_coding,6,1
ENSMUSG00000090891,87104746,87112997,"DNA segment, Chr 6, ERATO Doi 527, expressed [Source:MGI Symbol;Acc:MGI:1261919]",D6Ertd527e,protein_coding,6,1
ENSMUSG00000107991,83896959,83897322,"predicted gene, 43919 [Source:MGI Symbol;Acc:MGI:5690311]",Gm43919,processed_pseudogene,6,1
ENSMUSG00000108750,83870065,83872287,predicted gene 44750 [Source:MGI Symbol;Acc:MGI:5753326],Gm44750,TEC,6,1
ENSMUSG00000079501,83874379,83875380,predicted gene 5138 [Source:MGI Symbol;Acc:MGI:3779464],Gm5138,processed_pseudogene,6,-1
ENSMUSG00000107534,83962277,83965048,"predicted gene, 43920 [Source:MGI Symbol;Acc:MGI:5690312]",Gm43920,sense_intronic,6,1
ENSMUSG00000107436,87171944,87174009,"predicted gene, 44416 [Source:MGI Symbol;Acc:MGI:5690808]",Gm44416,TEC,6,-1
ENSMUSG00000108143,87332752,87334860,"predicted gene, 44414 [Source:MGI Symbol;Acc:MGI:5690806]",Gm44414,TEC,6,-1
ENSMUSG00000107865,87252250,87255608,"predicted gene, 44417 [Source:MGI Symbol;Acc:MGI:5690809]",Gm44417,TEC,6,-1
ENSMUSG00000108006,87277745,87279750,"predicted gene, 44418 [Source:MGI Symbol;Acc:MGI:5690810]",Gm44418,antisense_RNA,6,1
ENSMUSG00000033420,87133853,87335821,anthrax toxin receptor 1 [Source:MGI Symbol;Acc:MGI:1916788],Antxr1,protein_coding,6,-1
ENSMUSG00000107130,28465565,28466981,predicted gene 43264 [Source:MGI Symbol;Acc:MGI:5663401],Gm43264,unprocessed_pseudogene,6,-1
ENSMUSG00000107780,87321558,87322339,RIKEN cDNA 9530013L04 gene [Source:MGI Symbol;Acc:MGI:1924658],9530013L04Rik,TEC,6,-1
ENSMUSG00000108195,87138741,87140852,"predicted gene, 44415 [Source:MGI Symbol;Acc:MGI:5690807]",Gm44415,TEC,6,-1
ENSMUSG00000001424,28475139,28935162,staphylococcal nuclease and tudor domain containing 1 [Source:MGI Symbol;Acc:MGI:1929266],Snd1,protein_coding,6,1
ENSMUSG00000049939,28661831,28831747,leucine rich repeat containing 4 [Source:MGI Symbol;Acc:MGI:2182081],Lrrc4,protein_coding,6,-1
ENSMUSG00000103899,28796463,28799713,"predicted gene, 37940 [Source:MGI Symbol;Acc:MGI:5611168]",Gm37940,TEC,6,1
ENSMUSG00000104325,28563490,28565361,"predicted gene, 37321 [Source:MGI Symbol;Acc:MGI:5610549]",Gm37321,TEC,6,1
ENSMUSG00000103132,28568072,28570986,"predicted gene, 37978 [Source:MGI Symbol;Acc:MGI:5611206]",Gm37978,TEC,6,1
ENSMUSG00000092090,28981634,29028922,predicted gene 3294 [Source:MGI Symbol;Acc:MGI:3781472],Gm3294,lincRNA,6,1
ENSMUSG00000059201,29060220,29073877,leptin [Source:MGI Symbol;Acc:MGI:104663],Lep,protein_coding,6,1
ENSMUSG00000029701,29123576,29165006,RNA binding motif protein 28 [Source:MGI Symbol;Acc:MGI:2655711],Rbm28,protein_coding,6,-1
ENSMUSG00000030050,87345650,87350942,gastrokine 1 [Source:MGI Symbol;Acc:MGI:1913533],Gkn1,protein_coding,6,-1
ENSMUSG00000030049,87373357,87379497,gastrokine 2 [Source:MGI Symbol;Acc:MGI:1913534],Gkn2,protein_coding,6,1
ENSMUSG00000101655,86483376,86488227,RIKEN cDNA 2310040G24 gene [Source:MGI Symbol;Acc:MGI:1916897],2310040G24Rik,lincRNA,6,-1
ENSMUSG00000079654,29169232,29179584,proline-rich transmembrane protein 4 [Source:MGI Symbol;Acc:MGI:2141677],Prrt4,protein_coding,6,-1
ENSMUSG00000107876,86493216,86493909,"predicted gene, 43936 [Source:MGI Symbol;Acc:MGI:5690328]",Gm43936,lincRNA,6,-1
ENSMUSG00000101210,86494649,86497804,predicted gene 28720 [Source:MGI Symbol;Acc:MGI:5579426],Gm28720,TEC,6,1
ENSMUSG00000100174,86498781,86500537,predicted gene 28719 [Source:MGI Symbol;Acc:MGI:5579425],Gm28719,TEC,6,1
ENSMUSG00000107689,86513891,86516273,"predicted gene, 44386 [Source:MGI Symbol;Acc:MGI:5690778]",Gm44386,lincRNA,6,-1
ENSMUSG00000097048,86526247,86582466,RIKEN cDNA 1600020E01 gene [Source:MGI Symbol;Acc:MGI:1919262],1600020E01Rik,antisense_RNA,6,1
ENSMUSG00000051695,86524492,86526321,poly(rC) binding protein 1 [Source:MGI Symbol;Acc:MGI:1345635],Pcbp1,protein_coding,6,-1
ENSMUSG00000030048,87383256,87388935,gastrokine 3 [Source:MGI Symbol;Acc:MGI:1916138],Gkn3,protein_coding,6,-1
ENSMUSG00000030046,87428994,87437677,bone morphogenetic protein 10 [Source:MGI Symbol;Acc:MGI:1338820],Bmp10,protein_coding,6,1
ENSMUSG00000108059,86591430,86593604,"predicted gene, 44369 [Source:MGI Symbol;Acc:MGI:5690761]",Gm44369,TEC,6,1
ENSMUSG00000033508,86628164,86629710,"aspartic peptidase, retroviral-like 1 [Source:MGI Symbol;Acc:MGI:1915105]",Asprv1,protein_coding,6,1
ENSMUSG00000003500,29200434,29216364,inosine monophosphate dehydrogenase 1 [Source:MGI Symbol;Acc:MGI:96567],Impdh1,protein_coding,6,-1
ENSMUSG00000030047,87458545,87533259,Rho GTPase activating protein 25 [Source:MGI Symbol;Acc:MGI:2443687],Arhgap25,protein_coding,6,-1
ENSMUSG00000001156,86647042,86669161,MAX dimerization protein 1 [Source:MGI Symbol;Acc:MGI:96908],Mxd1,protein_coding,6,-1
ENSMUSG00000108291,86663188,86665551,"predicted gene, 44292 [Source:MGI Symbol;Acc:MGI:5690684]",Gm44292,TEC,6,-1
ENSMUSG00000107682,84008898,84012121,"predicted gene, 33024 [Source:MGI Symbol;Acc:MGI:5592183]",Gm33024,antisense_RNA,6,-1
ENSMUSG00000087001,84093772,84107007,predicted gene 15475 [Source:MGI Symbol;Acc:MGI:3705288],Gm15475,antisense_RNA,6,-1
ENSMUSG00000033788,84008590,84211060,dysferlin [Source:MGI Symbol;Acc:MGI:1349385],Dysf,protein_coding,6,1
ENSMUSG00000001158,86675151,86684522,small nuclear ribonucleoprotein 27 (U4/U6.U5) [Source:MGI Symbol;Acc:MGI:1913868],Snrnp27,protein_coding,6,-1
ENSMUSG00000108197,86687823,86688428,"predicted gene, 44214 [Source:MGI Symbol;Acc:MGI:5690606]",Gm44214,lincRNA,6,-1
ENSMUSG00000001157,86691768,86733383,"germ cell-less, spermatogenesis associated 1 [Source:MGI Symbol;Acc:MGI:1345156]",Gmcl1,protein_coding,6,-1
ENSMUSG00000108184,87533407,87536042,"predicted gene, 44198 [Source:MGI Symbol;Acc:MGI:5690590]",Gm44198,TEC,6,1
ENSMUSG00000049409,87578591,87590743,prokineticin receptor 1 [Source:MGI Symbol;Acc:MGI:1929676],Prokr1,protein_coding,6,-1
ENSMUSG00000108118,87597747,87599187,"predicted gene, 34312 [Source:MGI Symbol;Acc:MGI:5593471]",Gm34312,lincRNA,6,1
ENSMUSG00000107593,87657754,87663823,"predicted gene, 44097 [Source:MGI Symbol;Acc:MGI:5690489]",Gm44097,antisense_RNA,6,1
ENSMUSG00000030051,87628424,87672193,aprataxin and PNKP like factor [Source:MGI Symbol;Acc:MGI:1919353],Aplf,protein_coding,6,-1
ENSMUSG00000089997,87675593,87690847,Riken cDNA 1810020O05 gene [Source:MGI Symbol;Acc:MGI:3586838],1810020O05Rik,lincRNA,6,-1
ENSMUSG00000071332,87672382,87681024,RIKEN cDNA E230015B07 gene [Source:MGI Symbol;Acc:MGI:2443140],E230015B07Rik,bidirectional_promoter_lncRNA,6,1
ENSMUSG00000108079,87729964,87731148,"predicted gene, 44210 [Source:MGI Symbol;Acc:MGI:5690602]",Gm44210,antisense_RNA,6,-1
ENSMUSG00000068263,87730869,87755908,EF hand and coiled-coil domain containing 1 [Source:MGI Symbol;Acc:MGI:3611451],Efcc1,protein_coding,6,1
ENSMUSG00000108142,84031588,84032671,predicted gene 7498 [Source:MGI Symbol;Acc:MGI:3646544],Gm7498,processed_pseudogene,6,1
ENSMUSG00000068262,87764996,87766204,predicted gene 5879 [Source:MGI Symbol;Acc:MGI:3647624],Gm5879,processed_pseudogene,6,-1
ENSMUSG00000107849,87776143,87777480,"predicted gene, 43904 [Source:MGI Symbol;Acc:MGI:5690296]",Gm43904,lincRNA,6,1
ENSMUSG00000030054,87778072,87779768,glycoprotein 9 (platelet) [Source:MGI Symbol;Acc:MGI:1860137],Gp9,protein_coding,6,1
ENSMUSG00000108042,87830274,87832866,RIKEN cDNA B130021K23 gene [Source:MGI Symbol;Acc:MGI:2442518],B130021K23Rik,TEC,6,-1
ENSMUSG00000030055,87788853,87812164,"RAB43, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1917084]",Rab43,protein_coding,6,-1
ENSMUSG00000108120,87805472,87806336,RIKEN cDNA 9930120I10 gene [Source:MGI Symbol;Acc:MGI:1924996],9930120I10Rik,TEC,6,-1
ENSMUSG00000107928,87788861,87835795,predicted gene 45140 [Source:MGI Symbol;Acc:MGI:5753716],Gm45140,protein_coding,6,-1
ENSMUSG00000030056,87814269,87838798,ISY1 splicing factor homolog [Source:MGI Symbol;Acc:MGI:1923310],Isy1,protein_coding,6,-1
ENSMUSG00000108064,87796070,87799227,"predicted gene, 44423 [Source:MGI Symbol;Acc:MGI:5690815]",Gm44423,TEC,6,-1
ENSMUSG00000030057,87842615,87851106,cellular nucleic acid binding protein [Source:MGI Symbol;Acc:MGI:88431],Cnbp,protein_coding,6,-1
ENSMUSG00000107798,87851209,87852295,"predicted gene, 44064 [Source:MGI Symbol;Acc:MGI:5690456]",Gm44064,TEC,6,1
ENSMUSG00000097998,31063092,31063495,"predicted gene, 27019 [Source:MGI Symbol;Acc:MGI:5504134]",Gm27019,lincRNA,6,-1
ENSMUSG00000084894,31087609,31087912,predicted gene 13834 [Source:MGI Symbol;Acc:MGI:3650919],Gm13834,lincRNA,6,-1
ENSMUSG00000086922,31141979,31142663,predicted gene 13835 [Source:MGI Symbol;Acc:MGI:3650921],Gm13835,processed_pseudogene,6,-1
ENSMUSG00000044471,31093559,31218474,"long non-protein coding RNA, Trp53 induced transcript [Source:MGI Symbol;Acc:MGI:2673128]",Lncpint,lincRNA,6,-1
ENSMUSG00000087312,31102846,31104646,predicted gene 13833 [Source:MGI Symbol;Acc:MGI:3650920],Gm13833,lincRNA,6,1
ENSMUSG00000103220,31145128,31147419,"predicted gene, 37728 [Source:MGI Symbol;Acc:MGI:5610956]",Gm37728,TEC,6,-1
ENSMUSG00000104030,31108827,31110920,RIKEN cDNA 5330406M23 gene [Source:MGI Symbol;Acc:MGI:1923921],5330406M23Rik,TEC,6,-1
ENSMUSG00000097763,87908843,87914459,"predicted gene, 26636 [Source:MGI Symbol;Acc:MGI:5477130]",Gm26636,antisense_RNA,6,-1
ENSMUSG00000030058,87887814,87913595,"coatomer protein complex, subunit gamma 1 [Source:MGI Symbol;Acc:MGI:1858696]",Copg1,protein_coding,6,1
ENSMUSG00000030060,87913935,87936629,"5-hydroxymethylcytosine (hmC) binding, ES cell specific [Source:MGI Symbol;Acc:MGI:1914053]",Hmces,protein_coding,6,1
ENSMUSG00000106867,31288963,31291693,predicted gene 43800 [Source:MGI Symbol;Acc:MGI:5663937],Gm43800,TEC,6,1
ENSMUSG00000087380,31220351,31337404,RIKEN cDNA 2210408F21 gene [Source:MGI Symbol;Acc:MGI:1920902],2210408F21Rik,processed_transcript,6,1
ENSMUSG00000107538,84225252,84286603,"predicted gene, 44127 [Source:MGI Symbol;Acc:MGI:5690519]",Gm44127,lincRNA,6,1
ENSMUSG00000107797,84412942,84423838,predicted gene 10445 [Source:MGI Symbol;Acc:MGI:3642570],Gm10445,lincRNA,6,-1
ENSMUSG00000107926,84535876,84536321,RIKEN cDNA 4930504D19 gene [Source:MGI Symbol;Acc:MGI:1925267],4930504D19Rik,lincRNA,6,1
ENSMUSG00000063415,84571414,84593908,"cytochrome P450, family 26, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:2176159]",Cyp26b1,protein_coding,6,-1
ENSMUSG00000108012,84921123,84924996,"predicted gene, 44012 [Source:MGI Symbol;Acc:MGI:5690404]",Gm44012,antisense_RNA,6,1
ENSMUSG00000098142,84812240,84813247,predicted gene 7507 [Source:MGI Symbol;Acc:MGI:3643248],Gm7507,processed_pseudogene,6,1
ENSMUSG00000033769,84618487,85069513,exocyst complex component 6B [Source:MGI Symbol;Acc:MGI:1923164],Exoc6b,protein_coding,6,-1
ENSMUSG00000107629,85062574,85062967,"predicted gene, 44011 [Source:MGI Symbol;Acc:MGI:5690403]",Gm44011,processed_pseudogene,6,1
ENSMUSG00000068689,87948464,87948877,"ribosomal protein S19, pseudogene 9 [Source:MGI Symbol;Acc:MGI:3641929]",Rps19-ps9,processed_pseudogene,6,-1
ENSMUSG00000084950,87980883,88005471,predicted gene 5577 [Source:MGI Symbol;Acc:MGI:3648213],Gm5577,antisense_RNA,6,1
ENSMUSG00000044927,87980421,87981637,"H1 histone family, member X [Source:MGI Symbol;Acc:MGI:2685307]",H1fx,protein_coding,6,-1
ENSMUSG00000108049,87986191,87989729,"predicted gene, 44168 [Source:MGI Symbol;Acc:MGI:5690560]",Gm44168,TEC,6,1
ENSMUSG00000108227,87993136,87994179,RIKEN cDNA 4933412L11 gene [Source:MGI Symbol;Acc:MGI:1921328],4933412L11Rik,TEC,6,-1
ENSMUSG00000079477,87999106,88045270,"RAB7, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105068]",Rab7,protein_coding,6,-1
ENSMUSG00000108268,88040539,88042467,"predicted gene, 44187 [Source:MGI Symbol;Acc:MGI:5690579]",Gm44187,TEC,6,-1
ENSMUSG00000081669,85076192,85076719,"nucleoplasmin 3, pseudogene 1 [Source:MGI Symbol;Acc:MGI:894683]",Npm3-ps1,processed_pseudogene,6,1
ENSMUSG00000107409,85092235,85092778,"predicted gene, 43954 [Source:MGI Symbol;Acc:MGI:5690346]",Gm43954,processed_pseudogene,6,1
ENSMUSG00000107536,85096927,85097068,"predicted gene, 43955 [Source:MGI Symbol;Acc:MGI:5690347]",Gm43955,processed_pseudogene,6,1
ENSMUSG00000107925,85102813,85103569,"predicted gene, 43957 [Source:MGI Symbol;Acc:MGI:5690349]",Gm43957,processed_pseudogene,6,1
ENSMUSG00000107769,85111693,85112269,"predicted gene, 43959 [Source:MGI Symbol;Acc:MGI:5690351]",Gm43959,processed_pseudogene,6,1
ENSMUSG00000072952,85111416,85126125,predicted gene 5878 [Source:MGI Symbol;Acc:MGI:3647625],Gm5878,protein_coding,6,-1
ENSMUSG00000033735,85130176,85137766,sepiapterin reductase [Source:MGI Symbol;Acc:MGI:103078],Spr,protein_coding,6,-1
ENSMUSG00000072950,85140505,85143649,predicted pseudogene 10444 [Source:MGI Symbol;Acc:MGI:3642569],Gm10444,unprocessed_pseudogene,6,1
ENSMUSG00000107922,85145446,85146385,"predicted gene, 44285 [Source:MGI Symbol;Acc:MGI:5690677]",Gm44285,processed_pseudogene,6,-1
ENSMUSG00000068303,85152621,85156223,sepiapterin reductase pseudogene 1 [Source:MGI Symbol;Acc:MGI:1345187],Spr-ps1,transcribed_unprocessed_pseudogene,6,1
ENSMUSG00000033726,85187438,85204462,empty spiracles homeobox 1 [Source:MGI Symbol;Acc:MGI:95387],Emx1,protein_coding,6,1
ENSMUSG00000033720,85213049,85333422,sideroflexin 5 [Source:MGI Symbol;Acc:MGI:2137681],Sfxn5,protein_coding,6,-1
ENSMUSG00000030062,88084482,88105304,ribophorin I [Source:MGI Symbol;Acc:MGI:98084],Rpn1,protein_coding,6,1
ENSMUSG00000108010,88188397,88190681,"predicted gene, 38708 [Source:MGI Symbol;Acc:MGI:5621593]",Gm38708,lincRNA,6,-1
ENSMUSG00000015053,88193891,88207032,GATA binding protein 2 [Source:MGI Symbol;Acc:MGI:95662],Gata2,protein_coding,6,1
ENSMUSG00000107776,88216245,88216502,"predicted gene, 44388 [Source:MGI Symbol;Acc:MGI:5690780]",Gm44388,TEC,6,-1
ENSMUSG00000047046,88222602,88225678,RIKEN cDNA 1700031F10 gene [Source:MGI Symbol;Acc:MGI:1920567],1700031F10Rik,antisense_RNA,6,-1
ENSMUSG00000048206,88222268,88254415,DnaJ heat shock protein family (Hsp40) member B8 [Source:MGI Symbol;Acc:MGI:1922801],Dnajb8,protein_coding,6,1
ENSMUSG00000107561,88445687,88446513,"predicted gene, 44264 [Source:MGI Symbol;Acc:MGI:5690656]",Gm44264,antisense_RNA,6,1
ENSMUSG00000107472,88353142,88353606,"predicted gene, 44265 [Source:MGI Symbol;Acc:MGI:5690657]",Gm44265,sense_intronic,6,-1
ENSMUSG00000033216,88257334,88446539,"eukaryotic elongation factor, selenocysteine-tRNA-specific [Source:MGI Symbol;Acc:MGI:2137092]",Eefsec,protein_coding,6,-1
ENSMUSG00000030079,88465409,88497572,RuvB-like protein 1 [Source:MGI Symbol;Acc:MGI:1928760],Ruvbl1,protein_coding,6,1
ENSMUSG00000098591,83703518,83703983,"predicted gene, 27631 [Source:MGI Symbol;Acc:MGI:5531013]",Gm27631,misc_RNA,6,1
ENSMUSG00000088643,29487717,29487822,"predicted gene, 26484 [Source:MGI Symbol;Acc:MGI:5456261]",Gm26484,snRNA,6,-1
ENSMUSG00000064436,29113441,29113606,"predicted gene, 25589 [Source:MGI Symbol;Acc:MGI:5455366]",Gm25589,snRNA,6,-1
ENSMUSG00000089556,125258049,125258177,"predicted gene, 24175 [Source:MGI Symbol;Acc:MGI:5453952]",Gm24175,snoRNA,6,-1
ENSMUSG00000093157,125195792,125195878,microRNA 3098 [Source:MGI Symbol;Acc:MGI:4834313],Mir3098,miRNA,6,1
ENSMUSG00000095596,29150554,29150679,"predicted gene, 24303 [Source:MGI Symbol;Acc:MGI:5454080]",Gm24303,miRNA,6,-1
ENSMUSG00000095323,83090311,83090387,microRNA 3470a [Source:MGI Symbol;Acc:MGI:4441434],Mir3470a,miRNA,6,-1
ENSMUSG00000065078,29963555,29963661,"predicted gene, 24536 [Source:MGI Symbol;Acc:MGI:5454313]",Gm24536,snRNA,6,1
ENSMUSG00000065469,29022619,29022691,microRNA 129-1 [Source:MGI Symbol;Acc:MGI:2676815],Mir129-1,miRNA,6,1
ENSMUSG00000088849,85066183,85066437,"predicted gene, 26353 [Source:MGI Symbol;Acc:MGI:5456130]",Gm26353,misc_RNA,6,1
ENSMUSG00000089289,29234434,29234564,"predicted gene, 26021 [Source:MGI Symbol;Acc:MGI:5455798]",Gm26021,snoRNA,6,1
ENSMUSG00000077501,54974651,54974779,"predicted gene, 24230 [Source:MGI Symbol;Acc:MGI:5454007]",Gm24230,snoRNA,6,1
ENSMUSG00000099095,88104128,88104258,microRNA 6376 [Source:MGI Symbol;Acc:MGI:5531160],Mir6376,miRNA,6,-1
ENSMUSG00000087995,83721296,83721392,"predicted gene, 25054 [Source:MGI Symbol;Acc:MGI:5454831]",Gm25054,snRNA,6,1
ENSMUSG00000088208,125121724,125121859,"predicted gene, 23751 [Source:MGI Symbol;Acc:MGI:5453528]",Gm23751,scaRNA,6,1
ENSMUSG00000076012,85336292,85336373,microRNA 705 [Source:MGI Symbol;Acc:MGI:3629673],Mir705,miRNA,6,-1
ENSMUSG00000098691,85743515,85743609,"predicted gene, 27317 [Source:MGI Symbol;Acc:MGI:5530699]",Gm27317,miRNA,6,-1
ENSMUSG00000099263,83702491,83702677,"predicted gene, 27772 [Source:MGI Symbol;Acc:MGI:5531154]",Gm27772,misc_RNA,6,1
ENSMUSG00000084613,87281149,87281260,nuclear encoded rRNA 5S 164 [Source:MGI Symbol;Acc:MGI:4422028],n-R5s164,rRNA,6,1
ENSMUSG00000098856,125234684,125234812,microRNA 8113 [Source:MGI Symbol;Acc:MGI:5530776],Mir8113,miRNA,6,-1
ENSMUSG00000094528,51621632,51621708,"predicted gene, 22914 [Source:MGI Symbol;Acc:MGI:5452691]",Gm22914,miRNA,6,1
ENSMUSG00000104796,29397434,29397576,"predicted gene, 44354 [Source:MGI Symbol;Acc:MGI:5690746]",Gm44354,miRNA,6,-1
ENSMUSG00000095989,29988388,29988489,"predicted gene, 23049 [Source:MGI Symbol;Acc:MGI:5452826]",Gm23049,miRNA,6,1
ENSMUSG00000065505,51269812,51269910,microRNA 148a [Source:MGI Symbol;Acc:MGI:2676833],Mir148a,miRNA,6,-1
ENSMUSG00000098762,125097024,125097086,microRNA 7045 [Source:MGI Symbol;Acc:MGI:5531140],Mir7045,miRNA,6,1
ENSMUSG00000093162,86574100,86574161,"predicted gene, 22184 [Source:MGI Symbol;Acc:MGI:5451961]",Gm22184,miRNA,6,-1
ENSMUSG00000099035,83049711,83049773,microRNA 7040 [Source:MGI Symbol;Acc:MGI:5530871],Mir7040,miRNA,6,1
ENSMUSG00000065610,31062660,31062747,microRNA 29a [Source:MGI Symbol;Acc:MGI:2676904],Mir29a,miRNA,6,-1
ENSMUSG00000088959,125884415,125884524,"predicted gene, 24947 [Source:MGI Symbol;Acc:MGI:5454724]",Gm24947,snRNA,6,1
ENSMUSG00000084582,88405977,88406301,"predicted gene, 25178 [Source:MGI Symbol;Acc:MGI:5454955]",Gm25178,misc_RNA,6,1
ENSMUSG00000088031,83591821,83592143,"predicted gene, 24990 [Source:MGI Symbol;Acc:MGI:5454767]",Gm24990,misc_RNA,6,-1
ENSMUSG00000098848,83710739,83710932,"predicted gene, 27893 [Source:MGI Symbol;Acc:MGI:5531275]",Gm27893,misc_RNA,6,1
ENSMUSG00000092956,29396617,29396705,"predicted gene, 26220 [Source:MGI Symbol;Acc:MGI:5455997]",Gm26220,miRNA,6,1
ENSMUSG00000089617,125186359,125186683,small Cajal body-specific RNA 10 [Source:MGI Symbol;Acc:MGI:3819482],Scarna10,snoRNA,6,-1
ENSMUSG00000065604,31063023,31063093,microRNA 29b-1 [Source:MGI Symbol;Acc:MGI:2676905],Mir29b-1,miRNA,6,-1
ENSMUSG00000077332,83836937,83837066,"predicted gene, 23014 [Source:MGI Symbol;Acc:MGI:5452791]",Gm23014,snoRNA,6,-1
ENSMUSG00000106591,87981614,87981741,,AC153872.1,miRNA,6,-1
ENSMUSG00000105002,85790140,85790234,microRNA 6375 [Source:MGI Symbol;Acc:MGI:5562769],Mir6375,miRNA,6,-1
